date,cases_male_0-9,cases_male_10-19,cases_male_20-29,cases_male_30-39,cases_male_40-49,cases_male_50-59,cases_male_60-69,cases_male_70-79,cases_male_80-89,cases_male_90-,deaths_male_0-9,deaths_male_10-19,deaths_male_20-29,deaths_male_30-39,deaths_male_40-49,deaths_male_50-59,deaths_male_60-69,deaths_male_70-79,deaths_male_80-89,deaths_male_90-,cases_female_0-9,cases_female_10-19,cases_female_20-29,cases_female_30-39,cases_female_40-49,cases_female_50-59,cases_female_60-69,cases_female_70-79,cases_female_80-89,cases_female_90-,deaths_female_0-9,deaths_female_10-19,deaths_female_20-29,deaths_female_30-39,deaths_female_40-49,deaths_female_50-59,deaths_female_60-69,deaths_female_70-79,deaths_female_80-89,deaths_female_90-,cases_male_total,deaths_male_total,cases_female_total,deaths_female_total
2020-04-12,546.2857142857143,795.8571428571429,3008.285714285714,4925.714285714285,8444.42857142857,14030.42857142857,14289.285714285714,14809.57142857143,11377.142857142857,2140.857142857143,0.0,0.0,5.0,26.285714285714285,122.14285714285714,547.7142857142857,1636.5714285714284,4209.714285714285,4570.857142857143,850.0,465.2857142857143,791.2857142857142,3902.5714285714284,5737.285714285714,10437.142857142857,13785.857142857143,8386.285714285714,9279.285714285714,12389.571428571428,5966.142857142857,1.0,0.0,2.0,11.428571428571429,41.57142857142857,140.28571428571428,457.7142857142857,1509.142857142857,2716.142857142857,1219.5714285714287,74367.85714285714,11968.285714285714,71140.71428571429,6098.857142857143
2020-04-13,558.7142857142857,822.1428571428571,3093.714285714286,5030.285714285715,8585.57142857143,14217.57142857143,14457.714285714286,15001.42857142857,11615.857142857143,2223.1428571428573,0.0,0.0,5.0,26.714285714285715,124.85714285714286,562.2857142857143,1671.4285714285713,4290.285714285715,4676.142857142857,880.0,478.7142857142857,817.7142857142857,4011.4285714285716,5877.714285714285,10690.857142857143,14093.142857142857,8545.714285714286,9483.714285714286,12874.42857142857,6307.857142857143,1.0,0.0,2.0,11.571428571428571,42.42857142857143,142.71428571428572,469.2857142857143,1547.857142857143,2804.8571428571427,1285.4285714285716,75606.14285714286,12236.714285714286,73181.28571428571,6307.142857142857
2020-04-14,571.1428571428571,848.4285714285714,3179.1428571428573,5134.857142857143,8726.714285714286,14404.714285714286,14626.142857142857,15193.285714285714,11854.57142857143,2305.4285714285716,0.0,0.0,5.0,27.142857142857142,127.57142857142857,576.8571428571429,1706.2857142857142,4370.857142857143,4781.428571428572,910.0,492.1428571428571,844.1428571428571,4120.285714285715,6018.142857142857,10944.57142857143,14400.42857142857,8705.142857142857,9688.142857142857,13359.285714285714,6649.571428571428,1.0,0.0,2.0,11.714285714285714,43.285714285714285,145.14285714285714,480.85714285714283,1586.5714285714287,2893.5714285714284,1351.2857142857142,76844.42857142857,12505.142857142857,75221.85714285714,6515.428571428572
2020-04-15,583.5714285714286,874.7142857142858,3264.5714285714284,5239.428571428572,8867.857142857143,14591.857142857143,14794.571428571428,15385.142857142857,12093.285714285714,2387.714285714286,0.0,0.0,5.0,27.57142857142857,130.28571428571428,591.4285714285714,1741.142857142857,4451.428571428572,4886.714285714286,940.0,505.57142857142856,870.5714285714286,4229.142857142857,6158.571428571428,11198.285714285714,14707.714285714286,8864.571428571428,9892.571428571428,13844.142857142857,6991.285714285714,1.0,0.0,2.0,11.857142857142858,44.14285714285714,147.57142857142856,492.42857142857144,1625.2857142857142,2982.285714285714,1417.142857142857,78082.71428571429,12773.57142857143,77262.42857142858,6723.714285714286
2020-04-16,596.0,901.0,3350.0,5344.0,9009.0,14779.0,14963.0,15577.0,12332.0,2470.0,0.0,0.0,5.0,28.0,133.0,606.0,1776.0,4532.0,4992.0,970.0,519.0,897.0,4338.0,6299.0,11452.0,15015.0,9024.0,10097.0,14329.0,7333.0,1.0,0.0,2.0,12.0,45.0,150.0,504.0,1664.0,3071.0,1483.0,79321.0,13042.0,79303.0,6932.0
2020-04-17,609.0,925.1428571428571,3425.285714285714,5430.714285714285,9129.0,14920.857142857143,15086.142857142857,15696.0,12491.142857142857,2529.714285714286,0.14285714285714285,0.0,5.0,28.285714285714285,136.0,616.7142857142857,1807.0,4592.0,5084.857142857143,1004.2857142857143,531.5714285714286,921.7142857142857,4436.0,6418.571428571428,11651.857142857143,15253.57142857143,9138.42857142857,10249.285714285714,14715.42857142857,7632.428571428572,1.0,0.0,2.0,12.857142857142858,45.57142857142857,154.28571428571428,514.5714285714286,1701.0,3167.1428571428573,1557.0,80243.0,13274.285714285714,80948.85714285714,7155.428571428572
2020-04-18,622.0,949.2857142857143,3500.5714285714284,5517.428571428572,9249.0,15062.714285714286,15209.285714285714,15815.0,12650.285714285714,2589.4285714285716,0.2857142857142857,0.0,5.0,28.571428571428573,139.0,627.4285714285714,1838.0,4652.0,5177.714285714285,1038.5714285714287,544.1428571428571,946.4285714285714,4534.0,6538.142857142857,11851.714285714286,15492.142857142857,9252.857142857143,10401.57142857143,15101.857142857143,7931.857142857143,1.0,0.0,2.0,13.714285714285714,46.142857142857146,158.57142857142858,525.1428571428571,1738.0,3263.285714285714,1631.0,81165.0,13506.57142857143,82594.71428571429,7378.857142857143
2020-04-19,635.0,973.4285714285714,3575.857142857143,5604.142857142857,9369.0,15204.57142857143,15332.42857142857,15934.0,12809.42857142857,2649.1428571428573,0.42857142857142855,0.0,5.0,28.857142857142858,142.0,638.1428571428571,1869.0,4712.0,5270.571428571428,1072.857142857143,556.7142857142857,971.1428571428571,4632.0,6657.714285714285,12051.57142857143,15730.714285714286,9367.285714285714,10553.857142857143,15488.285714285714,8231.285714285714,1.0,0.0,2.0,14.571428571428571,46.714285714285715,162.85714285714286,535.7142857142857,1775.0,3359.4285714285716,1705.0,82087.0,13738.857142857143,84240.57142857143,7602.285714285714
2020-04-20,648.0,997.5714285714286,3651.1428571428573,5690.857142857143,9489.0,15346.42857142857,15455.57142857143,16053.0,12968.57142857143,2708.8571428571427,0.5714285714285714,0.0,5.0,29.142857142857142,145.0,648.8571428571429,1900.0,4772.0,5363.428571428572,1107.142857142857,569.2857142857143,995.8571428571429,4730.0,6777.285714285715,12251.42857142857,15969.285714285714,9481.714285714286,10706.142857142857,15874.714285714286,8530.714285714286,1.0,0.0,2.0,15.428571428571429,47.285714285714285,167.14285714285714,546.2857142857143,1812.0,3455.5714285714284,1779.0,83009.0,13971.142857142857,85886.42857142857,7825.714285714285
2020-04-21,661.0,1021.7142857142857,3726.4285714285716,5777.571428571428,9609.0,15488.285714285714,15578.714285714286,16172.0,13127.714285714286,2768.5714285714284,0.7142857142857142,0.0,5.0,29.428571428571427,148.0,659.5714285714286,1931.0,4832.0,5456.285714285715,1141.4285714285713,581.8571428571429,1020.5714285714286,4828.0,6896.857142857143,12451.285714285714,16207.857142857143,9596.142857142857,10858.42857142857,16261.142857142857,8830.142857142857,1.0,0.0,2.0,16.285714285714285,47.857142857142854,171.42857142857142,556.8571428571429,1849.0,3551.714285714286,1853.0,83931.0,14203.42857142857,87532.28571428571,8049.142857142857
